tab 	er_samples
sample_dip	sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_type	sample_bed_dip	er_location_name	sample_height	magic_method_codes	sample_azimuth	sample_class
0	This study	-05.9	109.7	0	15	Z50.7		unknown	803.0	Z50.7a	273	9.82e-06	4.74e-08	1.07e-07	3.00e-07	Z50.7a:LP-DIR-T	pmagpy-3.2.1	Z50	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-05.4	111.6	0	16	Z50.7		unknown	818.0	Z50.7a	273	9.29e-06	3.52e-08	2.14e-07	5.32e-07	Z50.7a:LP-DIR-T	pmagpy-3.2.1	Z50	1	3.5	g	LT-T-Z:LP-DIR-T
0	This study	-05.4	110.7	0	17	Z50.7		unknown	823.0	Z50.7a	273	8.67e-06	4.14e-08	3.49e-08	5.92e-08	Z50.7a:LP-DIR-T	pmagpy-3.2.1	Z50	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	-05.2	111.3	0	18	Z50.7		unknown	828.0	Z50.7a	273	8.00e-06	2.66e-08	9.12e-08	2.21e-07	Z50.7a:LP-DIR-T	pmagpy-3.2.1	Z50	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-05.9	112.2	0	19	Z50.7		unknown	833.0	Z50.7a	273	6.03e-06	2.86e-08	8.07e-08	2.03e-07	Z50.7a:LP-DIR-T	pmagpy-3.2.1	Z50	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	-04.8	110.9	0	20	Z50.7		unknown	838.0	Z50.7a	273	3.13e-06	1.79e-08	2.38e-08	5.69e-08	Z50.7a:LP-DIR-T	pmagpy-3.2.1	Z50	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-04.9	119.0	0	21	Z50.7		unknown	843.0	Z50.7a	273	1.19e-06	8.83e-09	1.60e-08	2.71e-08	Z50.7a:LP-DIR-T	pmagpy-3.2.1	Z50	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-04.8	118.6	0	22	Z50.7		unknown	846.0	Z50.7a	273	1.21e-06	1.01e-08	2.18e-08	4.14e-08	Z50.7a:LP-DIR-T	pmagpy-3.2.1	Z50	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	-04.7	115.7	0	23	Z50.7		unknown	849.0	Z50.7a	273	1.16e-06	8.52e-09	1.27e-08	2.89e-08	Z50.7a:LP-DIR-T	pmagpy-3.2.1	Z50	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-02.7	115.0	0	24	Z50.7		unknown	852.0	Z50.7a	273	1.05e-06	1.04e-08	1.56e-08	3.62e-08	Z50.7a:LP-DIR-T	pmagpy-3.2.1	Z50	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-02.4	118.0	0	25	Z50.7		unknown	855.0	Z50.7a	273	1.01e-06	9.69e-09	5.69e-09	1.07e-08	Z50.7a:LP-DIR-T	pmagpy-3.2.1	Z50	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-02.6	119.7	0	26	Z50.7		unknown	858.0	Z50.7a	273	1.00e-06	9.50e-09	9.96e-09	1.92e-08	Z50.7a:LP-DIR-T	pmagpy-3.2.1	Z50	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-03.4	121.5	0	27	Z50.7		unknown	863.0	Z50.7a	273	9.42e-07	9.97e-09	1.05e-08	1.83e-08	Z50.7a:LP-DIR-T	pmagpy-3.2.1	Z50	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-02.2	117.2	0	28	Z50.7		unknown	883.0	Z50.7a	273	9.20e-07	8.40e-09	1.79e-08	3.10e-08	Z50.7a:LP-DIR-T	pmagpy-3.2.1	Z50	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	-03.1	120.5	0	29	Z50.7		unknown	903.0	Z50.7a	273	7.67e-07	9.77e-09	2.49e-08	4.38e-08	Z50.7a:LP-DIR-T	pmagpy-3.2.1	Z50	1	3.8	g	LT-T-Z:LP-DIR-T
0	This study	-00.7	116.5	0	30	Z50.7		unknown	923.0	Z50.7a	273	6.03e-07	7.45e-09	2.67e-09	8.78e-09	Z50.7a:LP-DIR-T	pmagpy-3.2.1	Z50	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-02.5	109.2	0	31	Z50.7		unknown	933.0	Z50.7a	273	4.10e-07	4.97e-09	2.64e-09	4.24e-09	Z50.7a:LP-DIR-T	pmagpy-3.2.1	Z50	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	03.6	116.6	0	32	Z50.7		unknown	943.0	Z50.7a	273	1.99e-07	4.88e-09	4.41e-09	6.19e-09	Z50.7a:LP-DIR-T	pmagpy-3.2.1	Z50	1	2.6	g	LT-T-Z:LP-DIR-T
0	This study	-04.9	303.7	0	33	Z50.7		unknown	953.0	Z50.7a	273	1.00e-07	1.09e-09	2.04e-09	1.42e-09	Z50.7a:LP-DIR-T	pmagpy-3.2.1	Z50	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	01.1	111.0	0	1	Z50.8		unknown	273	Z50.8a	273	8.34e-06	1.01e-07	1.99e-07	5.21e-07	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	3.9	g	LT-NO:LP-DIR-T
0	This study	01.8	106.3	0	2	Z50.8		unknown	77	Z50.8a	273	7.96e-06	1.30e-07	2.96e-08	7.81e-08	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	1.1	g	LT-LT-Z:LP-DIR-T
0	This study	01.9	107.0	0	3	Z50.8		unknown	373.0	Z50.8a	273	7.98e-06	1.10e-07	2.39e-08	5.45e-08	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	01.8	107.2	0	4	Z50.8		unknown	423.0	Z50.8a	273	8.01e-06	1.11e-07	8.88e-08	2.48e-07	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	01.6	107.6	0	5	Z50.8		unknown	473.0	Z50.8a	273	7.98e-06	8.91e-08	3.38e-08	5.19e-08	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	01.7	107.2	0	6	Z50.8		unknown	523.0	Z50.8a	273	7.98e-06	9.91e-08	1.79e-07	5.73e-07	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	4.4	g	LT-T-Z:LP-DIR-T
0	This study	01.7	107.1	0	7	Z50.8		unknown	573.0	Z50.8a	273	8.01e-06	8.92e-08	3.30e-08	7.33e-08	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	01.7	106.9	0	8	Z50.8		unknown	623.0	Z50.8a	273	7.99e-06	9.69e-08	4.09e-08	9.77e-08	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	02.1	107.3	0	9	Z50.8		unknown	673.0	Z50.8a	273	8.04e-06	6.54e-08	5.10e-08	1.53e-07	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	02.3	107.9	0	10	Z50.8		unknown	698.0	Z50.8a	273	8.03e-06	7.22e-08	3.89e-08	1.39e-07	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	02.3	107.1	0	11	Z50.8		unknown	723.0	Z50.8a	273	8.00e-06	7.45e-08	4.45e-08	1.81e-07	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	02.5	109.0	0	12	Z50.8		unknown	748.0	Z50.8a	273	7.97e-06	7.79e-08	3.21e-08	6.96e-08	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	02.9	109.8	0	13	Z50.8		unknown	773.0	Z50.8a	273	7.91e-06	8.38e-08	1.18e-07	3.19e-07	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	03.0	108.1	0	14	Z50.8		unknown	788.0	Z50.8a	273	7.84e-06	8.55e-08	2.64e-08	6.26e-08	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	03.0	107.8	0	15	Z50.8		unknown	803.0	Z50.8a	273	7.71e-06	8.39e-08	8.72e-08	2.95e-07	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	2.4	g	LT-T-Z:LP-DIR-T
0	This study	03.4	106.7	0	16	Z50.8		unknown	818.0	Z50.8a	273	7.34e-06	9.86e-08	4.99e-08	1.39e-07	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	03.5	108.3	0	17	Z50.8		unknown	823.0	Z50.8a	273	6.71e-06	9.17e-08	2.65e-08	5.20e-08	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	04.0	109.2	0	18	Z50.8		unknown	828.0	Z50.8a	273	6.25e-06	9.50e-08	1.57e-07	4.50e-07	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	4.4	g	LT-T-Z:LP-DIR-T
0	This study	03.3	107.8	0	19	Z50.8		unknown	833.0	Z50.8a	273	4.04e-06	4.95e-08	5.48e-08	1.73e-07	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	2.6	g	LT-T-Z:LP-DIR-T
0	This study	06.7	108.4	0	20	Z50.8		unknown	838.0	Z50.8a	273	2.75e-06	2.08e-08	1.64e-08	5.78e-08	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	06.6	111.4	0	21	Z50.8		unknown	843.0	Z50.8a	273	1.37e-06	4.45e-09	1.21e-08	3.17e-08	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	06.1	112.7	0	22	Z50.8		unknown	846.0	Z50.8a	273	1.41e-06	4.82e-09	3.72e-09	9.65e-09	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	0.4	g	LT-T-Z:LP-DIR-T
0	This study	06.5	117.0	0	23	Z50.8		unknown	849.0	Z50.8a	273	1.27e-06	3.86e-09	1.53e-08	3.12e-08	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	06.8	115.1	0	24	Z50.8		unknown	852.0	Z50.8a	273	1.22e-06	4.96e-09	3.80e-09	8.09e-09	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	07.1	116.1	0	25	Z50.8		unknown	855.0	Z50.8a	273	1.16e-06	5.07e-09	1.01e-08	1.31e-08	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	07.9	115.3	0	26	Z50.8		unknown	858.0	Z50.8a	273	1.10e-06	5.77e-09	1.72e-08	3.79e-08	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	07.0	119.1	0	27	Z50.8		unknown	863.0	Z50.8a	273	1.08e-06	5.07e-09	4.19e-09	8.26e-09	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	07.0	112.8	0	28	Z50.8		unknown	883.0	Z50.8a	273	1.06e-06	5.17e-09	1.42e-08	2.88e-08	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	07.8	117.1	0	29	Z50.8		unknown	903.0	Z50.8a	273	8.83e-07	6.06e-09	1.96e-08	4.08e-08	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	3.0	g	LT-T-Z:LP-DIR-T
0	This study	08.4	114.5	0	30	Z50.8		unknown	923.0	Z50.8a	273	6.86e-07	4.08e-09	2.13e-09	5.67e-09	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	02.8	104.9	0	31	Z50.8		unknown	933.0	Z50.8a	273	3.43e-07	1.56e-09	1.04e-09	4.16e-09	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	08.0	113.9	0	32	Z50.8		unknown	943.0	Z50.8a	273	1.95e-07	3.11e-09	2.78e-09	6.00e-09	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	00.9	85.7	0	33	Z50.8		unknown	953.0	Z50.8a	273	1.15e-07	5.10e-10	7.92e-10	8.48e-09	Z50.8a:LP-DIR-T	pmagpy-3.2.1	Z50	1	4.2	g	LT-T-Z:LP-DIR-T
0	This study	17.0	87.1	0	1	Z51.1		unknown	273	Z51.1a	273	3.91e-06	2.53e-08	2.34e-08	2.10e-07	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	3.1	g	LT-NO:LP-DIR-T
0	This study	07.4	89.2	0	2	Z51.1		unknown	77	Z51.1a	273	2.56e-06	2.13e-08	7.37e-09	3.10e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	0.8	g	LT-LT-Z:LP-DIR-T
0	This study	06.9	88.1	0	3	Z51.1		unknown	373.0	Z51.1a	273	2.55e-06	2.28e-08	8.12e-09	1.44e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	06.9	86.4	0	4	Z51.1		unknown	423.0	Z51.1a	273	2.56e-06	2.44e-08	8.58e-09	1.46e-07	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	3.3	g	LT-T-Z:LP-DIR-T
0	This study	06.3	87.3	0	5	Z51.1		unknown	473.0	Z51.1a	273	2.53e-06	2.30e-08	8.01e-09	6.86e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	06.1	87.8	0	6	Z51.1		unknown	523.0	Z51.1a	273	2.52e-06	1.72e-08	9.95e-09	1.58e-07	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	3.6	g	LT-T-Z:LP-DIR-T
0	This study	06.1	89.0	0	7	Z51.1		unknown	573.0	Z51.1a	273	2.51e-06	2.01e-08	9.13e-09	2.24e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	06.1	87.9	0	8	Z51.1		unknown	623.0	Z51.1a	273	2.45e-06	1.97e-08	1.09e-08	2.69e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	06.0	89.0	0	9	Z51.1		unknown	673.0	Z51.1a	273	2.45e-06	1.29e-08	8.35e-09	2.73e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	06.3	89.1	0	10	Z51.1		unknown	698.0	Z51.1a	273	2.43e-06	1.41e-08	7.14e-09	1.84e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	06.9	88.5	0	11	Z51.1		unknown	723.0	Z51.1a	273	2.41e-06	2.04e-08	6.51e-09	4.59e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	07.0	90.0	0	12	Z51.1		unknown	748.0	Z51.1a	273	2.39e-06	2.17e-08	6.70e-09	4.66e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	07.6	91.6	0	13	Z51.1		unknown	773.0	Z51.1a	273	2.36e-06	1.74e-08	7.10e-09	5.90e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	1.5	b	LT-T-Z:LP-DIR-T
0	This study	08.2	90.1	0	14	Z51.1		unknown	788.0	Z51.1a	273	2.31e-06	2.10e-08	5.99e-09	4.91e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	08.5	89.9	0	15	Z51.1		unknown	803.0	Z51.1a	273	2.27e-06	2.15e-08	7.13e-09	1.32e-07	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	3.4	g	LT-T-Z:LP-DIR-T
0	This study	10.4	90.5	0	16	Z51.1		unknown	818.0	Z51.1a	273	2.14e-06	2.22e-08	7.99e-09	9.96e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	10.3	91.2	0	17	Z51.1		unknown	823.0	Z51.1a	273	2.12e-06	1.97e-08	8.56e-09	8.32e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	10.2	91.2	0	18	Z51.1		unknown	828.0	Z51.1a	273	2.05e-06	2.14e-08	7.84e-09	6.43e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	10.4	90.3	0	19	Z51.1		unknown	833.0	Z51.1a	273	2.01e-06	2.34e-08	6.32e-09	7.53e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	10.7	91.6	0	20	Z51.1		unknown	838.0	Z51.1a	273	1.93e-06	1.98e-08	6.60e-09	3.99e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	11.1	92.6	0	21	Z51.1		unknown	843.0	Z51.1a	273	1.69e-06	1.78e-08	7.50e-09	7.43e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	2.6	g	LT-T-Z:LP-DIR-T
0	This study	11.6	91.9	0	22	Z51.1		unknown	846.0	Z51.1a	273	1.46e-06	1.56e-08	5.05e-09	2.01e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	14.6	94.5	0	23	Z51.1		unknown	849.0	Z51.1a	273	7.33e-07	1.05e-08	5.08e-09	3.93e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	3.2	g	LT-T-Z:LP-DIR-T
0	This study	16.7	98.4	0	24	Z51.1		unknown	852.0	Z51.1a	273	6.66e-07	9.93e-09	3.90e-09	1.17e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	18.9	96.7	0	25	Z51.1		unknown	855.0	Z51.1a	273	5.19e-07	1.04e-08	4.07e-09	1.80e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	21.8	97.2	0	26	Z51.1		unknown	858.0	Z51.1a	273	4.85e-07	1.03e-08	4.18e-09	1.72e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	2.4	g	LT-T-Z:LP-DIR-T
0	This study	21.5	99.0	0	27	Z51.1		unknown	863.0	Z51.1a	273	3.92e-07	1.02e-08	3.53e-09	1.88e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	3.1	g	LT-T-Z:LP-DIR-T
0	This study	22.0	100.4	0	28	Z51.1		unknown	883.0	Z51.1a	273	3.43e-07	1.19e-08	1.87e-09	4.95e-09	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	21.0	104.8	0	29	Z51.1		unknown	903.0	Z51.1a	273	2.75e-07	1.33e-08	4.70e-09	1.27e-08	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	3.9	g	LT-T-Z:LP-DIR-T
0	This study	25.9	90.2	0	30	Z51.1		unknown	923.0	Z51.1a	273	1.98e-07	6.51e-09	1.24e-09	1.90e-09	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	16.9	92.1	0	31	Z51.1		unknown	933.0	Z51.1a	273	1.24e-07	6.08e-09	7.69e-10	4.88e-09	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	3.5	g	LT-T-Z:LP-DIR-T
0	This study	31.6	85.6	0	32	Z51.1		unknown	943.0	Z51.1a	273	9.17e-08	7.41e-09	8.42e-10	1.21e-09	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	4.0	g	LT-T-Z:LP-DIR-T
0	This study	06.5	42.7	0	33	Z51.1		unknown	953.0	Z51.1a	273	4.62e-08	5.30e-09	2.80e-09	4.26e-09	Z51.1a:LP-DIR-T	pmagpy-3.2.1	Z51	1	8.9	g	LT-T-Z:LP-DIR-T
0	This study	00.7	104.7	0	1	Z51.2		unknown	273	Z51.2a	273	8.95e-06	5.41e-08	1.27e-07	5.00e-07	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	3.3	g	LT-NO:LP-DIR-T
0	This study	-00.4	99.1	0	2	Z51.2		unknown	77	Z51.2a	273	4.56e-06	2.22e-08	1.77e-08	3.95e-08	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	0.6	g	LT-LT-Z:LP-DIR-T
0	This study	-01.0	100.7	0	3	Z51.2		unknown	373.0	Z51.2a	273	4.54e-06	2.43e-08	2.91e-08	1.36e-07	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-01.0	101.6	0	4	Z51.2		unknown	423.0	Z51.2a	273	4.51e-06	2.35e-08	1.53e-08	3.93e-08	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-01.5	99.6	0	5	Z51.2		unknown	473.0	Z51.2a	273	4.44e-06	2.63e-08	1.63e-08	6.75e-08	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-01.6	99.8	0	6	Z51.2		unknown	523.0	Z51.2a	273	4.40e-06	1.79e-08	2.11e-08	9.13e-08	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	-01.6	100.3	0	7	Z51.2		unknown	573.0	Z51.2a	273	4.34e-06	2.03e-08	1.96e-08	4.62e-08	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-01.4	101.1	0	8	Z51.2		unknown	623.0	Z51.2a	273	4.24e-06	2.21e-08	2.01e-08	7.43e-08	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	-01.5	102.2	0	9	Z51.2		unknown	673.0	Z51.2a	273	4.21e-06	2.27e-08	1.99e-08	6.98e-08	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-01.0	103.5	0	10	Z51.2		unknown	698.0	Z51.2a	273	4.15e-06	2.13e-08	4.76e-08	2.01e-07	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	-00.5	101.2	0	11	Z51.2		unknown	723.0	Z51.2a	273	4.06e-06	2.02e-08	1.49e-08	3.83e-08	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	0.6	b	LT-T-Z:LP-DIR-T
0	This study	-00.2	104.3	0	12	Z51.2		unknown	748.0	Z51.2a	273	4.01e-06	1.81e-08	2.02e-08	6.29e-08	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	00.1	103.6	0	13	Z51.2		unknown	773.0	Z51.2a	273	3.94e-06	1.55e-08	1.38e-08	2.98e-08	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	00.8	102.6	0	14	Z51.2		unknown	788.0	Z51.2a	273	3.82e-06	1.67e-08	1.31e-08	3.47e-08	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	01.1	102.8	0	15	Z51.2		unknown	803.0	Z51.2a	273	3.75e-06	1.68e-08	3.99e-08	1.60e-07	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	02.8	104.3	0	16	Z51.2		unknown	818.0	Z51.2a	273	3.54e-06	1.37e-08	3.84e-08	1.38e-07	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	02.5	104.2	0	17	Z51.2		unknown	823.0	Z51.2a	273	3.48e-06	1.44e-08	1.84e-08	4.82e-08	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	02.7	104.4	0	18	Z51.2		unknown	828.0	Z51.2a	273	3.34e-06	1.31e-08	2.41e-08	8.12e-08	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	03.1	104.9	0	19	Z51.2		unknown	833.0	Z51.2a	273	3.25e-06	1.35e-08	1.84e-08	6.38e-08	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	03.2	105.0	0	20	Z51.2		unknown	838.0	Z51.2a	273	3.18e-06	1.62e-08	2.38e-08	7.67e-08	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	04.6	106.9	0	21	Z51.2		unknown	843.0	Z51.2a	273	2.73e-06	1.28e-08	1.69e-08	4.93e-08	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	1.1	g	LT-T-Z:LP-DIR-T
0	This study	05.2	105.4	0	22	Z51.2		unknown	846.0	Z51.2a	273	2.61e-06	1.21e-08	7.54e-09	1.79e-08	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	06.6	106.7	0	23	Z51.2		unknown	849.0	Z51.2a	273	1.58e-06	7.99e-09	1.90e-08	5.53e-08	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	07.9	111.0	0	24	Z51.2		unknown	852.0	Z51.2a	273	1.30e-06	8.84e-09	4.73e-09	1.35e-08	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	09.5	111.3	0	25	Z51.2		unknown	855.0	Z51.2a	273	8.52e-07	7.10e-09	7.85e-09	1.82e-08	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	11.7	113.0	0	26	Z51.2		unknown	858.0	Z51.2a	273	7.10e-07	6.03e-09	1.45e-08	3.35e-08	Z51.2a:LP-DIR-T	pmagpy-3.2.1	Z51	1	3.0	g	LT-T-Z:LP-DIR-T
