tab	magic_measurements
er_specimen_name	er_sample_name	er_site_name	er_location_name	magic_experiment_name	measurement_number	treatment_ac_field	measurement_positions	er_citation_names	magic_software_packages	measurement_temp	measurement_magn_moment	measurement_sd_y	measurement_inc	measurement_description	measurement_sd_z	measurement_dec	measurement_sd_x	measurement_csd	magic_instrument_codes	treatment_temp	treatment_dc_field	magic_method_codes	measurement_flag
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	1	0	1	This study	pmagpy-3.2.1	273	1.57e-07	3.00e-09	08.1		3.16e-09	183.2	4.34e-10	1.6	hargrave 2014-11-19 15:39:52	273	0	LT-NO:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	2	0	1	This study	pmagpy-3.2.1	273	1.52e-07	4.08e-09	04.6		2.80e-09	181.0	4.06e-10	1.9	hargrave 2014-11-24 16:33:37	77	0	LT-LT-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	3	0	1	This study	pmagpy-3.2.1	273	1.56e-07	1.64e-09	01.9		2.64e-09	181.2	3.57e-10	1.1	hargrave 2014-12-03 16:13:48	373.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	4	0	1	This study	pmagpy-3.2.1	273	1.59e-07	4.11e-09	-05.0		1.28e-09	179.2	4.23e-10	1.6	hargrave 2015-01-07 13:01:51	423.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	5	0	1	This study	pmagpy-3.2.1	273	1.59e-07	1.72e-09	-06.1		1.12e-09	180.3	3.75e-10	0.7	hargrave 2015-01-09 14:19:56	473.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	6	0	1	This study	pmagpy-3.2.1	273	1.61e-07	3.47e-09	-07.0		1.24e-09	179.5	3.55e-10	1.3	hargrave 2015-01-12 15:06:42	523.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	7	0	1	This study	pmagpy-3.2.1	273	1.61e-07	1.97e-09	-07.7		1.28e-09	178.1	3.62e-10	0.8	hargrave 2015-01-13 13:44:59	573.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	8	0	1	This study	pmagpy-3.2.1	273	1.62e-07	1.16e-09	-07.3		1.04e-09	177.3	5.17e-10	0.5	hargrave 2015-01-14 18:02:07	623.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	9	0	1	This study	pmagpy-3.2.1	273	1.59e-07	5.94e-09	-04.5		1.74e-09	177.3	7.74e-10	2.2	hargrave 2015-01-16 14:37:06	673.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	10	0	1	This study	pmagpy-3.2.1	273	1.58e-07	1.68e-09	-02.2		2.00e-09	176.4	8.18e-10	0.9	hargrave 2015-01-20 12:42:16	698.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	11	0	1	This study	pmagpy-3.2.1	273	1.56e-07	2.09e-09	-00.2		2.27e-09	176.0	6.43e-10	1.1	hargrave 2015-01-20 19:15:44	723.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	12	0	1	This study	pmagpy-3.2.1	273	1.55e-07	1.30e-09	00.9		2.29e-09	176.3	3.23e-10	1.0	hargrave 2015-01-21 12:51:34	748.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	13	0	1	This study	pmagpy-3.2.1	273	1.53e-07	9.29e-09	01.8		2.26e-09	175.7	7.22e-10	3.6	hargrave 2015-01-22 09:24:20	773.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	14	0	1	This study	pmagpy-3.2.1	273	1.50e-07	3.54e-09	03.2		2.17e-09	175.5	5.55e-10	1.6	hargrave 2015-01-22 14:29:55	788.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	15	0	1	This study	pmagpy-3.2.1	273	1.48e-07	2.62e-09	04.5		2.22e-09	174.2	4.49e-10	1.3	hargrave 2015-01-22 20:37:42	803.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	16	0	1	This study	pmagpy-3.2.1	273	1.43e-07	4.60e-09	05.6		2.40e-09	175.9	8.16e-10	2.1	hargrave 2015-01-28 15:02:17	818.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	17	0	1	This study	pmagpy-3.2.1	273	1.41e-07	1.26e-09	05.7		2.46e-09	173.9	8.92e-10	1.1	hargrave 2015-01-29 14:15:19	823.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	18	0	1	This study	pmagpy-3.2.1	273	1.39e-07	4.34e-09	06.0		2.15e-09	173.9	1.01e-09	2.0	hargrave 2015-01-30 15:24:57	828.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	19	0	1	This study	pmagpy-3.2.1	273	1.37e-07	5.00e-09	05.8		1.48e-09	175.5	8.28e-10	2.2	hargrave 2015-02-02 16:10:54	833.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	20	0	1	This study	pmagpy-3.2.1	273	1.36e-07	2.41e-09	06.2		1.07e-09	175.4	8.40e-10	1.1	hargrave 2015-02-03 15:22:01	838.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	21	0	1	This study	pmagpy-3.2.1	273	1.33e-07	1.62e-09	06.1		8.78e-10	176.3	6.70e-10	0.8	hargrave 2015-02-05 09:12:34	843.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	22	0	1	This study	pmagpy-3.2.1	273	1.33e-07	1.13e-09	06.5		7.22e-10	175.8	5.17e-10	0.6	hargrave 2015-02-05 17:14:08	846.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	23	0	1	This study	pmagpy-3.2.1	273	1.29e-07	5.00e-09	06.4		6.92e-10	169.7	1.16e-09	2.3	hargrave 2015-02-06 15:12:29	849.0	0	LT-T-Z:LP-DIR-T	b
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	24	0	1	This study	pmagpy-3.2.1	273	1.26e-07	1.35e-09	06.9		8.10e-10	175.2	6.48e-10	0.7	hargrave 2015-02-09 17:25:44	852.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	25	0	1	This study	pmagpy-3.2.1	273	1.26e-07	1.27e-09	06.7		1.05e-09	174.9	6.44e-10	0.8	hargrave 2015-02-10 13:54:48	855.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	26	0	1	This study	pmagpy-3.2.1	273	1.25e-07	6.60e-09	07.0		9.99e-10	176.2	8.46e-10	3.1	hargrave 2015-02-11 11:35:05	858.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	27	0	1	This study	pmagpy-3.2.1	273	1.25e-07	3.75e-09	07.0		9.31e-10	176.9	6.63e-10	1.8	hargrave 2015-02-12 11:56:23	863.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	28	0	1	This study	pmagpy-3.2.1	273	1.22e-07	1.16e-09	07.6		8.96e-10	175.1	6.51e-10	0.7	hargrave 2015-02-12 19:09:47	883.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	29	0	1	This study	pmagpy-3.2.1	273	1.16e-07	5.58e-09	08.5		4.84e-10	174.5	8.35e-10	2.8	hargrave 2015-02-13 18:05:20	903.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	30	0	1	This study	pmagpy-3.2.1	273	9.47e-08	1.93e-09	09.3		5.74e-10	174.7	6.11e-10	1.2	hargrave 2015-02-17 08:43:23	923.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	31	0	1	This study	pmagpy-3.2.1	273	5.31e-08	1.14e-09	06.6		3.33e-10	175.3	6.56e-10	1.2	hargrave 2015-02-18 08:49:03	933.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	32	0	1	This study	pmagpy-3.2.1	273	1.74e-08	7.11e-10	11.9		1.71e-10	174.8	4.68e-10	2.3	hargrave 2015-02-18 18:07:06	943.0	0	LT-T-Z:LP-DIR-T	g
Z48.3a	Z48.3	Z48	Khukh_Davaa	Z48.3a:LP-DIR-T	33	0	1	This study	pmagpy-3.2.1	273	6.72e-09	2.28e-10	-43.4		9.16e-11	313.1	5.93e-10	4.0	hargrave 2015-02-20 10:12:37	953.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	1	0	1	This study	pmagpy-3.2.1	273	1.39e-07	3.14e-09	07.8		2.06e-09	199.5	8.48e-10	1.6	hargrave 2014-11-19 15:41:23	273	0	LT-NO:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	2	0	1	This study	pmagpy-3.2.1	273	1.34e-07	1.16e-09	02.0		1.61e-09	198.2	4.11e-10	0.9	hargrave 2014-11-24 16:35:17	77	0	LT-LT-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	3	0	1	This study	pmagpy-3.2.1	273	1.36e-07	7.99e-10	-03.1		1.55e-09	195.5	3.34e-10	0.7	hargrave 2014-12-03 16:15:28	373.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	4	0	1	This study	pmagpy-3.2.1	273	1.39e-07	1.19e-09	-12.1		5.47e-10	193.8	6.17e-10	0.6	hargrave 2015-01-07 13:03:24	423.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	5	0	1	This study	pmagpy-3.2.1	273	1.41e-07	1.31e-09	-14.0		4.93e-10	193.0	6.51e-10	0.6	hargrave 2015-01-09 14:21:36	473.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	6	0	1	This study	pmagpy-3.2.1	273	1.42e-07	3.97e-09	-15.7		8.39e-10	191.4	6.69e-10	1.6	hargrave 2015-01-12 15:08:21	523.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	7	0	1	This study	pmagpy-3.2.1	273	1.43e-07	1.36e-09	-18.0		5.62e-10	191.8	6.93e-10	0.6	hargrave 2015-01-13 13:46:39	573.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	8	0	1	This study	pmagpy-3.2.1	273	1.44e-07	2.64e-09	-18.6		5.78e-10	187.7	4.18e-10	1.1	hargrave 2015-01-14 18:03:40	623.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	9	0	1	This study	pmagpy-3.2.1	273	1.42e-07	1.66e-09	-15.8		5.11e-10	187.1	8.77e-10	0.7	hargrave 2015-01-16 14:38:28	673.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	10	0	1	This study	pmagpy-3.2.1	273	1.40e-07	4.05e-09	-12.9		8.63e-10	186.5	1.07e-09	1.7	hargrave 2015-01-20 12:43:33	698.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	11	0	1	This study	pmagpy-3.2.1	273	1.36e-07	2.84e-09	-10.4		5.36e-10	185.0	6.33e-10	1.2	hargrave 2015-01-20 19:17:07	723.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	12	0	1	This study	pmagpy-3.2.1	273	1.35e-07	3.50e-09	-09.2		4.89e-10	186.7	6.13e-10	1.5	hargrave 2015-01-21 12:52:57	748.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	13	0	1	This study	pmagpy-3.2.1	273	1.33e-07	2.59e-09	-08.1		5.28e-10	186.3	5.61e-10	1.1	hargrave 2015-01-22 09:25:46	773.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	14	0	1	This study	pmagpy-3.2.1	273	1.29e-07	2.33e-09	-06.0		5.27e-10	183.8	3.77e-10	1.1	hargrave 2015-01-22 14:31:21	788.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	15	0	1	This study	pmagpy-3.2.1	273	1.26e-07	5.22e-09	-04.8		4.03e-10	185.1	5.03e-10	2.4	hargrave 2015-01-22 20:39:04	803.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	16	0	1	This study	pmagpy-3.2.1	273	1.21e-07	5.17e-09	-03.5		5.34e-10	183.1	4.97e-10	2.5	hargrave 2015-01-28 15:03:53	818.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	17	0	1	This study	pmagpy-3.2.1	273	1.19e-07	5.06e-09	-03.4		6.10e-10	181.1	4.91e-10	2.4	hargrave 2015-01-29 14:16:49	823.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	18	0	1	This study	pmagpy-3.2.1	273	1.17e-07	2.83e-09	-03.3		4.46e-10	181.1	5.34e-10	1.4	hargrave 2015-01-30 15:26:34	828.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	19	0	1	This study	pmagpy-3.2.1	273	1.16e-07	4.86e-09	-03.0		4.18e-10	184.0	6.96e-10	2.4	hargrave 2015-02-02 16:12:34	833.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	20	0	1	This study	pmagpy-3.2.1	273	1.14e-07	3.32e-09	-03.0		4.21e-10	183.3	6.47e-10	1.7	hargrave 2015-02-03 15:23:36	838.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	21	0	1	This study	pmagpy-3.2.1	273	1.10e-07	4.03e-09	-03.2		4.61e-10	181.2	5.45e-10	2.1	hargrave 2015-02-05 09:14:04	843.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	22	0	1	This study	pmagpy-3.2.1	273	1.10e-07	1.62e-09	-02.8		5.31e-10	183.9	5.29e-10	0.9	hargrave 2015-02-05 17:15:38	846.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	23	0	1	This study	pmagpy-3.2.1	273	1.06e-07	5.33e-09	-02.8		4.32e-10	182.2	5.03e-10	2.9	hargrave 2015-02-06 15:14:00	849.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	24	0	1	This study	pmagpy-3.2.1	273	1.03e-07	4.51e-09	-02.8		4.46e-10	183.9	7.18e-10	2.5	hargrave 2015-02-09 17:27:35	852.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	25	0	1	This study	pmagpy-3.2.1	273	1.01e-07	4.01e-09	-02.3		4.51e-10	183.8	6.91e-10	2.3	hargrave 2015-02-10 13:56:38	855.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	26	0	1	This study	pmagpy-3.2.1	273	1.01e-07	3.40e-09	-02.5		4.94e-10	182.4	6.10e-10	2.0	hargrave 2015-02-11 11:36:57	858.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	27	0	1	This study	pmagpy-3.2.1	273	1.00e-07	3.36e-09	-02.3		5.07e-10	185.4	6.66e-10	2.0	hargrave 2015-02-12 11:58:14	863.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	28	0	1	This study	pmagpy-3.2.1	273	9.75e-08	2.45e-10	-01.3		5.14e-10	183.7	5.75e-10	0.3	hargrave 2015-02-12 19:11:38	883.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	29	0	1	This study	pmagpy-3.2.1	273	9.30e-08	4.15e-09	-00.7		8.33e-10	184.0	6.03e-10	2.6	hargrave 2015-02-13 18:06:50	903.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	30	0	1	This study	pmagpy-3.2.1	273	7.28e-08	5.80e-10	01.6		5.70e-10	182.0	2.52e-10	0.6	hargrave 2015-02-17 08:44:53	923.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	31	0	1	This study	pmagpy-3.2.1	273	4.37e-08	1.27e-09	-00.4		3.64e-10	182.9	3.88e-10	1.7	hargrave 2015-02-18 08:50:38	933.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	32	0	1	This study	pmagpy-3.2.1	273	1.26e-08	3.75e-10	11.1		3.11e-10	184.1	3.94e-10	2.1	hargrave 2015-02-18 18:08:38	943.0	0	LT-T-Z:LP-DIR-T	g
Z48.4a	Z48.4	Z48	Khukh_Davaa	Z48.4a:LP-DIR-T	33	0	1	This study	pmagpy-3.2.1	273	7.49e-09	2.08e-10	-14.3		8.21e-11	292.4	5.66e-10	3.7	hargrave 2015-02-20 10:14:07	953.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	1	0	1	This study	pmagpy-3.2.1	273	7.59e-08	9.55e-10	01.9		5.09e-10	208.3	5.56e-10	0.9	hargrave 2014-11-19 15:42:57	273	0	LT-NO:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	2	0	1	This study	pmagpy-3.2.1	273	7.38e-08	1.82e-09	-04.2		3.81e-10	206.5	8.23e-10	1.6	hargrave 2014-11-24 16:37:01	77	0	LT-LT-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	3	0	1	This study	pmagpy-3.2.1	273	7.64e-08	9.88e-10	-09.4		4.18e-10	205.8	5.81e-10	0.9	hargrave 2014-12-03 16:17:17	373.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	4	0	1	This study	pmagpy-3.2.1	273	8.02e-08	5.18e-10	-17.6		8.26e-10	205.2	5.41e-10	0.8	hargrave 2015-01-07 13:04:55	423.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	5	0	1	This study	pmagpy-3.2.1	273	8.11e-08	1.30e-09	-19.2		9.91e-10	203.6	4.78e-10	1.2	hargrave 2015-01-09 14:23:20	473.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	6	0	1	This study	pmagpy-3.2.1	273	8.20e-08	6.07e-10	-20.4		1.04e-09	203.3	4.96e-10	0.9	hargrave 2015-01-12 15:10:21	523.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	7	0	1	This study	pmagpy-3.2.1	273	8.23e-08	6.44e-10	-21.8		9.19e-10	202.0	5.74e-10	0.8	hargrave 2015-01-13 13:48:23	573.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	8	0	1	This study	pmagpy-3.2.1	273	8.22e-08	6.85e-10	-21.2		8.61e-10	199.7	4.54e-10	0.8	hargrave 2015-01-14 18:05:14	623.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	9	0	1	This study	pmagpy-3.2.1	273	7.91e-08	9.46e-10	-17.3		7.48e-10	200.1	8.14e-10	0.9	hargrave 2015-01-16 14:39:52	673.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	10	0	1	This study	pmagpy-3.2.1	273	7.66e-08	2.22e-09	-15.1		7.06e-10	196.5	8.53e-10	1.8	hargrave 2015-01-20 12:44:51	698.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	11	0	1	This study	pmagpy-3.2.1	273	7.35e-08	1.62e-09	-12.2		5.05e-10	195.0	7.08e-10	1.3	hargrave 2015-01-20 19:18:30	723.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	12	0	1	This study	pmagpy-3.2.1	273	7.22e-08	1.72e-09	-10.9		4.51e-10	197.8	8.06e-10	1.5	hargrave 2015-01-21 12:54:20	748.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	13	0	1	This study	pmagpy-3.2.1	273	7.08e-08	2.52e-09	-09.5		3.74e-10	197.9	9.06e-10	2.1	hargrave 2015-01-22 09:27:09	773.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	14	0	1	This study	pmagpy-3.2.1	273	6.63e-08	5.43e-10	-06.8		3.65e-10	194.2	6.36e-10	0.6	hargrave 2015-01-22 14:32:46	788.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	15	0	1	This study	pmagpy-3.2.1	273	6.35e-08	1.22e-09	-05.3		4.27e-10	192.8	2.68e-10	1.2	hargrave 2015-01-22 20:40:29	803.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	16	0	1	This study	pmagpy-3.2.1	273	6.01e-08	5.76e-10	-03.5		3.07e-10	191.8	4.42e-10	0.6	hargrave 2015-01-28 15:05:33	818.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	17	0	1	This study	pmagpy-3.2.1	273	5.88e-08	9.71e-10	-03.8		2.55e-10	192.7	4.53e-10	1.0	hargrave 2015-01-29 14:18:19	823.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	18	0	1	This study	pmagpy-3.2.1	273	5.69e-08	6.21e-10	-02.8		2.83e-10	192.6	4.20e-10	0.6	hargrave 2015-01-30 15:28:13	828.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	19	0	1	This study	pmagpy-3.2.1	273	5.65e-08	1.40e-09	-02.9		4.18e-10	192.7	4.74e-10	1.5	hargrave 2015-02-02 16:14:18	833.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	20	0	1	This study	pmagpy-3.2.1	273	5.58e-08	1.40e-09	-03.2		7.39e-10	192.0	5.01e-10	1.6	hargrave 2015-02-03 15:25:07	838.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	21	0	1	This study	pmagpy-3.2.1	273	5.35e-08	1.01e-09	-02.8		8.97e-10	190.2	5.28e-10	1.5	hargrave 2015-02-05 09:15:34	843.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	22	0	1	This study	pmagpy-3.2.1	273	5.29e-08	3.04e-09	-02.8		8.16e-10	196.0	8.16e-10	3.5	hargrave 2015-02-05 17:17:08	846.0	0	LT-T-Z:LP-DIR-T	b
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	23	0	1	This study	pmagpy-3.2.1	273	5.19e-08	2.11e-09	-03.3		1.06e-09	193.1	3.99e-10	2.6	hargrave 2015-02-06 15:15:30	849.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	24	0	1	This study	pmagpy-3.2.1	273	5.05e-08	1.79e-10	-02.6		7.91e-10	191.8	5.94e-10	0.9	hargrave 2015-02-09 17:29:27	852.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	25	0	1	This study	pmagpy-3.2.1	273	4.90e-08	8.90e-10	-02.7		6.66e-10	191.9	6.35e-10	1.3	hargrave 2015-02-10 13:58:39	855.0	0	LT-T-Z:LP-DIR-T	g
Z48.5a	Z48.5	Z48	Khukh_Davaa	Z48.5a:LP-DIR-T	26	0	1	This study	pmagpy-3.2.1	273	4.85e-08	1.87e-09	-02.5		7.45e-10	194.8	7.83e-10	2.5	hargrave 2015-02-11 11:38:48	858.0	0	LT-T-Z:LP-DIR-T	g
