tab 	er_locations
location_type	er_citation_names	location_end_lat	location_begin_lon	er_location_name	location_description	location_begin_lat	location_end_lon
Region	This study	47.10221	95.42039	Khukh_Davaa	Region of sampled Teel Formation basalt flows	47.06277	95.42075
>>>>>>>>>>
tab 	er_samples
sample_dip	sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_lat	sample_bed_dip	er_location_name	sample_height	magic_method_codes	sample_type	sample_azimuth	sample_lon	sample_class
0	This study	-29.1	123.0	0	pmagpy-3.2.1	Z42.8		Khukh_Davaa	823.0	Z42.8a	273	3.35e-07	1.55e-09	2.26e-09	2.71e-09	Z42.8a:LP-DIR-T	17	Z42	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	-28.3	124.1	0	pmagpy-3.2.1	Z42.8		Khukh_Davaa	828.0	Z42.8a	273	3.08e-07	7.26e-10	7.29e-09	1.25e-08	Z42.8a:LP-DIR-T	18	Z42	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	-29.2	122.9	0	pmagpy-3.2.1	Z42.8		Khukh_Davaa	833.0	Z42.8a	273	2.89e-07	8.24e-10	1.36e-09	4.48e-09	Z42.8a:LP-DIR-T	19	Z42	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-14.7	133.4	0	pmagpy-3.2.1	Z42.8		Khukh_Davaa	838.0	Z42.8a	273	2.12e-07	8.81e-10	3.80e-09	4.97e-09	Z42.8a:LP-DIR-T	20	Z42	1	1.7	g	LT-T-Z:LP-DIR-T
0	This study	-01.6	139.1	0	pmagpy-3.2.1	Z42.8		Khukh_Davaa	843.0	Z42.8a	273	1.53e-07	1.21e-09	6.45e-09	6.27e-09	Z42.8a:LP-DIR-T	21	Z42	1	3.4	g	LT-T-Z:LP-DIR-T
0	This study	-03.3	138.1	0	pmagpy-3.2.1	Z42.8		Khukh_Davaa	846.0	Z42.8a	273	1.32e-07	1.16e-09	6.37e-09	6.05e-09	Z42.8a:LP-DIR-T	22	Z42	1	3.8	g	LT-T-Z:LP-DIR-T
0	This study	-00.7	138.0	0	pmagpy-3.2.1	Z42.8		Khukh_Davaa	849.0	Z42.8a	273	1.37e-07	4.34e-10	5.42e-09	5.51e-09	Z42.8a:LP-DIR-T	23	Z42	1	3.2	g	LT-T-Z:LP-DIR-T
0	This study	-02.2	137.8	0	pmagpy-3.2.1	Z42.8		Khukh_Davaa	852.0	Z42.8a	273	1.08e-07	1.78e-09	2.78e-09	3.04e-09	Z42.8a:LP-DIR-T	24	Z42	1	2.4	g	LT-T-Z:LP-DIR-T
0	This study	-01.9	141.4	0	pmagpy-3.2.1	Z42.8		Khukh_Davaa	855.0	Z42.8a	273	1.23e-07	3.23e-10	1.45e-09	3.53e-09	Z42.8a:LP-DIR-T	25	Z42	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	-04.7	127.6	0	pmagpy-3.2.1	Z42.8		Khukh_Davaa	858.0	Z42.8a	273	1.27e-07	1.42e-09	7.72e-10	6.43e-10	Z42.8a:LP-DIR-T	26	Z42	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-03.2	125.2	0	pmagpy-3.2.1	Z42.8		Khukh_Davaa	863.0	Z42.8a	273	1.03e-07	2.63e-09	3.05e-09	4.83e-09	Z42.8a:LP-DIR-T	27	Z42	1	3.5	g	LT-T-Z:LP-DIR-T
0	This study	-01.6	140.0	0	pmagpy-3.2.1	Z42.8		Khukh_Davaa	883.0	Z42.8a	273	9.10e-08	2.02e-09	4.93e-10	1.26e-09	Z42.8a:LP-DIR-T	28	Z42	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	02.1	166.2	0	pmagpy-3.2.1	Z42.8		Khukh_Davaa	903.0	Z42.8a	273	4.07e-08	2.23e-09	1.57e-09	1.46e-09	Z42.8a:LP-DIR-T	29	Z42	1	4.0	g	LT-T-Z:LP-DIR-T
0	This study	15.8	173.9	0	pmagpy-3.2.1	Z42.8		Khukh_Davaa	923.0	Z42.8a	273	3.61e-08	1.99e-09	1.57e-09	4.43e-10	Z42.8a:LP-DIR-T	30	Z42	1	3.9	g	LT-T-Z:LP-DIR-T
0	This study	-01.8	196.7	0	pmagpy-3.2.1	Z42.8		Khukh_Davaa	933.0	Z42.8a	273	3.32e-08	2.05e-09	1.31e-09	4.53e-10	Z42.8a:LP-DIR-T	31	Z42	1	4.2	g	LT-T-Z:LP-DIR-T
0	This study	01.5	116.4	0	pmagpy-3.2.1	Z42.8		Khukh_Davaa	943.0	Z42.8a	273	4.27e-08	3.45e-09	8.51e-10	2.77e-09	Z42.8a:LP-DIR-T	32	Z42	1	5.9	b	LT-T-Z:LP-DIR-T
0	This study	16.3	224.9	0	pmagpy-3.2.1	Z42.8		Khukh_Davaa	953.0	Z42.8a	273	3.30e-08	2.67e-09	5.11e-10	6.25e-10	Z42.8a:LP-DIR-T	33	Z42	1	4.8	g	LT-T-Z:LP-DIR-T
0	This study	53.9	135.0	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	273	Z43.1a	273	1.04e-06	7.66e-09	1.09e-08	1.48e-08	Z43.1a:LP-DIR-T	1	Z43	1	1.0	g	LT-NO:LP-DIR-T
0	This study	44.9	102.6	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	77	Z43.1a	273	8.35e-07	4.91e-09	1.19e-08	1.33e-08	Z43.1a:LP-DIR-T	2	Z43	1	1.2	g	LT-LT-Z:LP-DIR-T
0	This study	32.1	81.4	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	373.0	Z43.1a	273	8.33e-07	5.93e-09	8.35e-09	2.21e-08	Z43.1a:LP-DIR-T	3	Z43	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	12.0	62.1	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	423.0	Z43.1a	273	1.08e-06	1.03e-08	1.97e-08	3.79e-08	Z43.1a:LP-DIR-T	4	Z43	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	06.9	59.5	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	473.0	Z43.1a	273	1.14e-06	8.99e-09	1.34e-08	2.31e-08	Z43.1a:LP-DIR-T	5	Z43	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	02.0	55.3	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	523.0	Z43.1a	273	1.18e-06	1.31e-08	1.94e-08	2.81e-08	Z43.1a:LP-DIR-T	6	Z43	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	02.1	54.9	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	573.0	Z43.1a	273	9.44e-07	9.48e-09	5.69e-09	6.35e-09	Z43.1a:LP-DIR-T	7	Z43	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	10.3	58.7	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	623.0	Z43.1a	273	9.12e-07	7.07e-09	8.51e-09	1.55e-08	Z43.1a:LP-DIR-T	8	Z43	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	14.2	60.1	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	673.0	Z43.1a	273	8.78e-07	1.41e-08	3.99e-09	1.19e-08	Z43.1a:LP-DIR-T	9	Z43	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	12.7	60.5	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	698.0	Z43.1a	273	8.58e-07	3.07e-09	2.19e-08	3.73e-08	Z43.1a:LP-DIR-T	10	Z43	1	2.9	g	LT-T-Z:LP-DIR-T
0	This study	12.9	60.4	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	723.0	Z43.1a	273	8.53e-07	2.85e-09	2.55e-09	2.64e-09	Z43.1a:LP-DIR-T	11	Z43	1	0.3	g	LT-T-Z:LP-DIR-T
0	This study	13.1	59.2	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	748.0	Z43.1a	273	8.43e-07	2.74e-09	5.20e-09	6.70e-09	Z43.1a:LP-DIR-T	12	Z43	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	13.1	60.5	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	773.0	Z43.1a	273	8.32e-07	2.51e-09	2.67e-08	4.53e-08	Z43.1a:LP-DIR-T	13	Z43	1	3.6	g	LT-T-Z:LP-DIR-T
0	This study	13.3	60.2	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	788.0	Z43.1a	273	8.20e-07	2.11e-09	1.11e-08	1.84e-08	Z43.1a:LP-DIR-T	14	Z43	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	13.1	59.0	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	803.0	Z43.1a	273	7.99e-07	2.75e-09	2.71e-08	4.39e-08	Z43.1a:LP-DIR-T	15	Z43	1	3.7	g	LT-T-Z:LP-DIR-T
0	This study	13.2	57.5	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	818.0	Z43.1a	273	7.76e-07	2.21e-09	1.67e-08	2.49e-08	Z43.1a:LP-DIR-T	16	Z43	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	13.0	60.8	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	823.0	Z43.1a	273	7.67e-07	4.40e-09	4.71e-09	8.25e-09	Z43.1a:LP-DIR-T	17	Z43	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	13.1	58.7	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	828.0	Z43.1a	273	7.52e-07	2.94e-09	2.30e-08	3.64e-08	Z43.1a:LP-DIR-T	18	Z43	1	3.3	g	LT-T-Z:LP-DIR-T
0	This study	12.4	60.7	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	833.0	Z43.1a	273	7.22e-07	4.67e-09	4.55e-09	1.04e-08	Z43.1a:LP-DIR-T	19	Z43	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	12.4	60.1	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	838.0	Z43.1a	273	6.90e-07	2.58e-09	1.60e-09	2.83e-09	Z43.1a:LP-DIR-T	20	Z43	1	0.3	g	LT-T-Z:LP-DIR-T
0	This study	12.3	58.0	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	843.0	Z43.1a	273	6.62e-07	2.50e-09	1.77e-08	2.65e-08	Z43.1a:LP-DIR-T	21	Z43	1	2.8	b	LT-T-Z:LP-DIR-T
0	This study	12.3	59.3	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	843.0	Z43.1a	273	6.63e-07	2.18e-09	1.54e-08	2.62e-08	Z43.1a:LP-DIR-T	22	Z43	1	2.6	g	LT-T-Z:LP-DIR-T
0	This study	13.0	59.5	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	846.0	Z43.1a	273	6.56e-07	2.33e-09	1.54e-08	2.48e-08	Z43.1a:LP-DIR-T	23	Z43	1	2.6	g	LT-T-Z:LP-DIR-T
0	This study	12.7	57.4	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	849.0	Z43.1a	273	6.08e-07	3.70e-09	1.18e-08	1.87e-08	Z43.1a:LP-DIR-T	24	Z43	1	2.1	g	LT-T-Z:LP-DIR-T
0	This study	14.7	59.7	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	852.0	Z43.1a	273	5.63e-07	1.94e-09	1.15e-08	1.87e-08	Z43.1a:LP-DIR-T	25	Z43	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	15.8	64.6	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	855.0	Z43.1a	273	5.57e-07	2.55e-09	5.37e-09	1.01e-08	Z43.1a:LP-DIR-T	26	Z43	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	21.7	61.6	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	858.0	Z43.1a	273	4.85e-07	1.52e-09	7.67e-09	1.36e-08	Z43.1a:LP-DIR-T	27	Z43	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	24.2	65.9	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	863.0	Z43.1a	273	4.56e-07	1.42e-09	8.26e-09	1.95e-08	Z43.1a:LP-DIR-T	28	Z43	1	2.7	g	LT-T-Z:LP-DIR-T
0	This study	25.2	64.7	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	883.0	Z43.1a	273	4.28e-07	1.37e-09	1.39e-09	9.95e-10	Z43.1a:LP-DIR-T	29	Z43	1	0.3	g	LT-T-Z:LP-DIR-T
0	This study	26.4	67.8	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	903.0	Z43.1a	273	4.12e-07	1.70e-09	5.11e-09	1.19e-08	Z43.1a:LP-DIR-T	30	Z43	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	28.7	67.2	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	923.0	Z43.1a	273	3.65e-07	1.71e-09	1.15e-09	1.09e-09	Z43.1a:LP-DIR-T	31	Z43	1	0.3	g	LT-T-Z:LP-DIR-T
0	This study	28.0	68.8	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	933.0	Z43.1a	273	3.15e-07	1.05e-09	1.10e-09	6.54e-10	Z43.1a:LP-DIR-T	32	Z43	1	0.2	g	LT-T-Z:LP-DIR-T
0	This study	28.4	68.3	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	943.0	Z43.1a	273	2.39e-07	2.19e-09	4.77e-09	1.17e-08	Z43.1a:LP-DIR-T	33	Z43	1	3.1	g	LT-T-Z:LP-DIR-T
0	This study	26.8	63.0	0	pmagpy-3.2.1	Z43.1		Khukh_Davaa	953.0	Z43.1a	273	1.73e-07	1.07e-09	2.31e-09	2.77e-09	Z43.1a:LP-DIR-T	34	Z43	1	1.2	g	LT-T-Z:LP-DIR-T
0	This study	06.0	152.3	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	273	Z43.2a	273	1.14e-06	5.27e-09	1.93e-08	1.05e-08	Z43.2a:LP-DIR-T	1	Z43	1	1.1	g	LT-NO:LP-DIR-T
0	This study	00.9	141.7	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	77	Z43.2a	273	1.01e-06	5.15e-09	7.92e-09	7.18e-09	Z43.2a:LP-DIR-T	2	Z43	1	0.7	g	LT-LT-Z:LP-DIR-T
0	This study	-03.5	126.7	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	373.0	Z43.2a	273	9.45e-07	5.16e-09	2.14e-08	2.93e-08	Z43.2a:LP-DIR-T	3	Z43	1	2.2	g	LT-T-Z:LP-DIR-T
0	This study	-10.8	100.3	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	423.0	Z43.2a	273	1.08e-06	4.51e-09	6.36e-09	1.62e-08	Z43.2a:LP-DIR-T	4	Z43	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-12.5	91.6	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	473.0	Z43.2a	273	1.10e-06	1.03e-08	7.30e-09	2.33e-08	Z43.2a:LP-DIR-T	5	Z43	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-15.4	85.7	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	523.0	Z43.2a	273	1.04e-06	3.39e-09	6.35e-09	1.12e-08	Z43.2a:LP-DIR-T	6	Z43	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-11.1	93.3	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	573.0	Z43.2a	273	7.05e-07	3.50e-09	3.54e-09	1.09e-08	Z43.2a:LP-DIR-T	7	Z43	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-09.8	96.3	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	623.0	Z43.2a	273	6.95e-07	4.13e-09	3.29e-09	7.93e-09	Z43.2a:LP-DIR-T	8	Z43	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-08.3	97.8	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	673.0	Z43.2a	273	6.70e-07	3.13e-09	3.56e-09	1.65e-08	Z43.2a:LP-DIR-T	9	Z43	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-10.9	97.6	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	698.0	Z43.2a	273	6.49e-07	1.41e-09	3.90e-09	1.61e-08	Z43.2a:LP-DIR-T	10	Z43	1	1.4	g	LT-T-Z:LP-DIR-T
0	This study	-10.9	99.3	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	723.0	Z43.2a	273	6.47e-07	1.30e-09	2.87e-09	8.07e-09	Z43.2a:LP-DIR-T	11	Z43	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-10.8	98.4	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	748.0	Z43.2a	273	6.43e-07	1.28e-09	2.90e-09	4.87e-09	Z43.2a:LP-DIR-T	12	Z43	1	0.5	g	LT-T-Z:LP-DIR-T
0	This study	-10.7	98.4	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	773.0	Z43.2a	273	6.36e-07	1.26e-09	5.38e-09	3.25e-08	Z43.2a:LP-DIR-T	13	Z43	1	3.0	g	LT-T-Z:LP-DIR-T
0	This study	-10.3	98.2	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	788.0	Z43.2a	273	6.30e-07	1.23e-09	2.78e-09	1.10e-08	Z43.2a:LP-DIR-T	14	Z43	1	1.0	g	LT-T-Z:LP-DIR-T
0	This study	-10.5	97.6	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	803.0	Z43.2a	273	6.21e-07	1.32e-09	4.27e-09	2.78e-08	Z43.2a:LP-DIR-T	15	Z43	1	2.6	g	LT-T-Z:LP-DIR-T
0	This study	-10.2	96.5	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	818.0	Z43.2a	273	6.13e-07	1.22e-09	3.20e-09	1.87e-08	Z43.2a:LP-DIR-T	16	Z43	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-10.3	98.5	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	823.0	Z43.2a	273	6.05e-07	1.15e-09	2.84e-09	5.70e-09	Z43.2a:LP-DIR-T	17	Z43	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-10.2	98.0	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	828.0	Z43.2a	273	5.88e-07	1.30e-09	3.74e-09	1.95e-08	Z43.2a:LP-DIR-T	18	Z43	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-10.2	97.6	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	833.0	Z43.2a	273	5.61e-07	1.59e-09	3.53e-09	1.79e-08	Z43.2a:LP-DIR-T	19	Z43	1	1.9	g	LT-T-Z:LP-DIR-T
0	This study	-09.9	97.4	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	838.0	Z43.2a	273	5.35e-07	9.53e-10	2.47e-09	5.82e-09	Z43.2a:LP-DIR-T	20	Z43	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-10.1	98.2	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	843.0	Z43.2a	273	5.17e-07	1.10e-09	3.41e-09	1.72e-08	Z43.2a:LP-DIR-T	21	Z43	1	1.9	b	LT-T-Z:LP-DIR-T
0	This study	-10.0	98.6	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	843.0	Z43.2a	273	5.17e-07	1.08e-09	4.07e-09	2.08e-08	Z43.2a:LP-DIR-T	22	Z43	1	2.3	g	LT-T-Z:LP-DIR-T
0	This study	-09.8	99.2	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	846.0	Z43.2a	273	5.11e-07	1.12e-09	4.43e-09	2.45e-08	Z43.2a:LP-DIR-T	23	Z43	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	-10.8	98.7	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	849.0	Z43.2a	273	4.86e-07	9.36e-10	4.66e-09	2.50e-08	Z43.2a:LP-DIR-T	24	Z43	1	3.0	b	LT-T-Z:LP-DIR-T
0	This study	-09.3	99.0	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	852.0	Z43.2a	273	4.67e-07	9.42e-10	4.15e-09	2.32e-08	Z43.2a:LP-DIR-T	25	Z43	1	2.9	b	LT-T-Z:LP-DIR-T
0	This study	-08.7	101.9	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	855.0	Z43.2a	273	4.73e-07	9.26e-10	2.50e-09	6.67e-09	Z43.2a:LP-DIR-T	26	Z43	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-08.4	99.4	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	858.0	Z43.2a	273	4.46e-07	9.41e-10	3.91e-09	1.99e-08	Z43.2a:LP-DIR-T	27	Z43	1	2.6	g	LT-T-Z:LP-DIR-T
0	This study	-08.3	103.0	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	863.0	Z43.2a	273	4.30e-07	1.03e-09	4.74e-09	1.71e-08	Z43.2a:LP-DIR-T	28	Z43	1	2.4	g	LT-T-Z:LP-DIR-T
0	This study	-08.0	104.5	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	883.0	Z43.2a	273	4.13e-07	8.40e-10	1.96e-09	3.76e-09	Z43.2a:LP-DIR-T	29	Z43	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-08.4	103.6	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	903.0	Z43.2a	273	4.04e-07	9.23e-10	3.35e-09	1.37e-08	Z43.2a:LP-DIR-T	30	Z43	1	2.0	g	LT-T-Z:LP-DIR-T
0	This study	-07.1	104.2	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	923.0	Z43.2a	273	3.71e-07	8.65e-10	1.69e-09	2.48e-09	Z43.2a:LP-DIR-T	31	Z43	1	0.4	g	LT-T-Z:LP-DIR-T
0	This study	-08.5	106.0	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	933.0	Z43.2a	273	3.18e-07	9.96e-10	1.91e-09	4.70e-09	Z43.2a:LP-DIR-T	32	Z43	1	0.9	g	LT-T-Z:LP-DIR-T
0	This study	-08.4	102.1	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	943.0	Z43.2a	273	2.29e-07	1.46e-09	2.49e-09	1.10e-08	Z43.2a:LP-DIR-T	33	Z43	1	2.8	g	LT-T-Z:LP-DIR-T
0	This study	-08.8	101.9	0	pmagpy-3.2.1	Z43.2		Khukh_Davaa	953.0	Z43.2a	273	1.65e-07	1.39e-09	1.50e-09	9.09e-09	Z43.2a:LP-DIR-T	34	Z43	1	3.2	g	LT-T-Z:LP-DIR-T
0	This study	03.7	106.0	0	pmagpy-3.2.1	Z43.3		Khukh_Davaa	273	Z43.3a	273	9.85e-07	9.16e-09	5.04e-09	1.72e-08	Z43.3a:LP-DIR-T	1	Z43	1	1.1	g	LT-NO:LP-DIR-T
0	This study	-04.4	98.2	0	pmagpy-3.2.1	Z43.3		Khukh_Davaa	77	Z43.3a	273	1.04e-06	9.83e-09	5.34e-09	2.75e-08	Z43.3a:LP-DIR-T	2	Z43	1	1.6	g	LT-LT-Z:LP-DIR-T
0	This study	-11.3	91.3	0	pmagpy-3.2.1	Z43.3		Khukh_Davaa	373.0	Z43.3a	273	1.16e-06	1.07e-08	9.45e-09	1.31e-08	Z43.3a:LP-DIR-T	3	Z43	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-15.8	85.3	0	pmagpy-3.2.1	Z43.3		Khukh_Davaa	423.0	Z43.3a	273	1.38e-06	5.47e-09	9.18e-09	1.62e-08	Z43.3a:LP-DIR-T	4	Z43	1	0.7	g	LT-T-Z:LP-DIR-T
0	This study	-17.4	83.9	0	pmagpy-3.2.1	Z43.3		Khukh_Davaa	473.0	Z43.3a	273	1.36e-06	6.11e-09	8.47e-09	1.33e-08	Z43.3a:LP-DIR-T	5	Z43	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-18.5	84.3	0	pmagpy-3.2.1	Z43.3		Khukh_Davaa	523.0	Z43.3a	273	1.17e-06	5.35e-09	7.60e-09	1.53e-08	Z43.3a:LP-DIR-T	6	Z43	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-03.4	95.9	0	pmagpy-3.2.1	Z43.3		Khukh_Davaa	573.0	Z43.3a	273	7.75e-07	2.28e-09	3.89e-09	3.32e-08	Z43.3a:LP-DIR-T	7	Z43	1	2.5	g	LT-T-Z:LP-DIR-T
0	This study	-01.7	96.6	0	pmagpy-3.2.1	Z43.3		Khukh_Davaa	623.0	Z43.3a	273	7.36e-07	2.66e-09	4.15e-09	1.83e-08	Z43.3a:LP-DIR-T	8	Z43	1	1.5	g	LT-T-Z:LP-DIR-T
0	This study	01.0	98.4	0	pmagpy-3.2.1	Z43.3		Khukh_Davaa	673.0	Z43.3a	273	7.10e-07	2.73e-09	2.65e-09	7.15e-09	Z43.3a:LP-DIR-T	9	Z43	1	0.6	g	LT-T-Z:LP-DIR-T
0	This study	-01.3	98.1	0	pmagpy-3.2.1	Z43.3		Khukh_Davaa	698.0	Z43.3a	273	6.82e-07	1.91e-09	6.26e-09	3.51e-08	Z43.3a:LP-DIR-T	10	Z43	1	3.0	g	LT-T-Z:LP-DIR-T
0	This study	-01.2	98.6	0	pmagpy-3.2.1	Z43.3		Khukh_Davaa	723.0	Z43.3a	273	6.70e-07	2.48e-09	3.81e-09	1.46e-08	Z43.3a:LP-DIR-T	11	Z43	1	1.3	g	LT-T-Z:LP-DIR-T
0	This study	-01.1	97.3	0	pmagpy-3.2.1	Z43.3		Khukh_Davaa	748.0	Z43.3a	273	6.53e-07	2.19e-09	3.04e-09	8.69e-09	Z43.3a:LP-DIR-T	12	Z43	1	0.8	g	LT-T-Z:LP-DIR-T
0	This study	-00.9	97.5	0	pmagpy-3.2.1	Z43.3		Khukh_Davaa	773.0	Z43.3a	273	6.41e-07	1.71e-09	4.84e-09	2.64e-08	Z43.3a:LP-DIR-T	13	Z43	1	2.4	g	LT-T-Z:LP-DIR-T
0	This study	-00.7	97.2	0	pmagpy-3.2.1	Z43.3		Khukh_Davaa	788.0	Z43.3a	273	6.30e-07	1.79e-09	3.84e-09	1.99e-08	Z43.3a:LP-DIR-T	14	Z43	1	1.8	g	LT-T-Z:LP-DIR-T
0	This study	-00.5	97.9	0	pmagpy-3.2.1	Z43.3		Khukh_Davaa	803.0	Z43.3a	273	6.15e-07	1.51e-09	5.93e-09	3.33e-08	Z43.3a:LP-DIR-T	15	Z43	1	3.1	g	LT-T-Z:LP-DIR-T
0	This study	-00.6	97.2	0	pmagpy-3.2.1	Z43.3		Khukh_Davaa	818.0	Z43.3a	273	5.99e-07	1.85e-09	6.93e-09	4.41e-08	Z43.3a:LP-DIR-T	16	Z43	1	4.3	g	LT-T-Z:LP-DIR-T
0	This study	-00.2	99.6	0	pmagpy-3.2.1	Z43.3		Khukh_Davaa	823.0	Z43.3a	273	5.91e-07	1.92e-09	4.21e-09	1.58e-08	Z43.3a:LP-DIR-T	17	Z43	1	1.6	g	LT-T-Z:LP-DIR-T
0	This study	-00.2	98.6	0	pmagpy-3.2.1	Z43.3		Khukh_Davaa	828.0	Z43.3a	273	5.68e-07	2.17e-09	6.53e-09	3.47e-08	Z43.3a:LP-DIR-T	18	Z43	1	3.6	g	LT-T-Z:LP-DIR-T
0	This study	-00.2	98.2	0	pmagpy-3.2.1	Z43.3		Khukh_Davaa	833.0	Z43.3a	273	5.28e-07	2.38e-09	2.26e-09	1.27e-08	Z43.3a:LP-DIR-T	19	Z43	1	1.4	g	LT-T-Z:LP-DIR-T
